clean,corrupt,predict,corrupt_labels
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Palestine corresponds to",Riga,Jerusalem
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Peru corresponds to",Riga,Lima
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Poland corresponds to",Riga,Warsaw
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Portugal corresponds to",Riga,Lisbon
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Qatar corresponds to",Riga,Doha
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Romania corresponds to",Riga,Bucharest
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Samoa corresponds to",Riga,Apia
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Senegal corresponds to",Riga,Dakar
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Serbia corresponds to",Riga,Belgrade
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Singapore corresponds to",Riga,Singapore
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Sudan corresponds to",Riga,Khartoum
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Sweden corresponds to",Riga,Stockholm
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Switzerland corresponds to",Riga,Bern
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Syria corresponds to",Riga,Damascus
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Thailand corresponds to",Riga,Bangkok
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Togo corresponds to",Riga,Lomé
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Turkey corresponds to",Riga,Ankara
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Ukraine corresponds to",Riga,Kyiv
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Vietnam corresponds to",Riga,Hanoi
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Wales corresponds to",Riga,Cardiff
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Yemen corresponds to",Riga,Sanaá
"If Slovenia corresponds to Ljubljana, then Latvia corresponds to","If Slovenia corresponds to Ljubljana, then Zimbabwe corresponds to",Riga,Harare
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Afghanistan corresponds to",Skopje,Kabul
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Albania corresponds to",Skopje,Tirana
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Algeria corresponds to",Skopje,Algiers
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Azerbaijan corresponds to",Skopje,Baku
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Bahamas corresponds to",Skopje,Nassau
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Bahrain corresponds to",Skopje,Manama
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Barbados corresponds to",Skopje,Bridgetown
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Bermuda corresponds to",Skopje,Hamilton
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Bolivia corresponds to",Skopje,Sucre
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Bulgaria corresponds to",Skopje,Sofia
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Burundi corresponds to",Skopje,Bujumbura
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Cameroon corresponds to",Skopje,Yaoundé
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Colombia corresponds to",Skopje,Bogotá
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Comoros corresponds to",Skopje,Moroni
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Croatia corresponds to",Skopje,Zagreb
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Dominica corresponds to",Skopje,Roseau
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Eritrea corresponds to",Skopje,Asmara
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Estonia corresponds to",Skopje,Tallinn
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Gambia corresponds to",Skopje,Banjul
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Gibraltar corresponds to",Skopje,Gibraltar
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Greece corresponds to",Skopje,Athens
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Honduras corresponds to",Skopje,Tegucigalpa
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Indonesia corresponds to",Skopje,Jakarta
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Iraq corresponds to",Skopje,Baghdad
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Jamaica corresponds to",Skopje,Kingston
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Kosovo corresponds to",Skopje,Pristina
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Lebanon corresponds to",Skopje,Beirut
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Lesotho corresponds to",Skopje,Maseru
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Liberia corresponds to",Skopje,Monrovia
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Liechtenstein corresponds to",Skopje,Vaduz
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Maldives corresponds to",Skopje,Malé
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Moldova corresponds to",Skopje,Chisinau
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Mongolia corresponds to",Skopje,Ulaanbaatar
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Nauru corresponds to",Skopje,Yaren
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Nepal corresponds to",Skopje,Kathmandu
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Netherlands corresponds to",Skopje,Amsterdam
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Nicaragua corresponds to",Skopje,Managua
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Nigeria corresponds to",Skopje,Abuja
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Paraguay corresponds to",Skopje,Asunción
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Philippines corresponds to",Skopje,Manila
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Rwanda corresponds to",Skopje,Kigali
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Scotland corresponds to",Skopje,Edinburgh
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Slovakia corresponds to",Skopje,Bratislava
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Slovenia corresponds to",Skopje,Ljubljana
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Suriname corresponds to",Skopje,Paramaribo
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Tanzania corresponds to",Skopje,Dodoma
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Tonga corresponds to",Skopje,Nukuʻalofa
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Tunisia corresponds to",Skopje,Tunis
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Turkmenistan corresponds to",Skopje,Ashgabat
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Tuvalu corresponds to",Skopje,Funafuti
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Uganda corresponds to",Skopje,Kampala
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Uruguay corresponds to",Skopje,Montevideo
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Venezuela corresponds to",Skopje,Caracas
"If Somalia corresponds to Mogadishu, then Macedonia corresponds to","If Somalia corresponds to Mogadishu, then Zambia corresponds to",Skopje,Lusaka
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Afghanistan corresponds to",Kigali,Kabul
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Albania corresponds to",Kigali,Tirana
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Algeria corresponds to",Kigali,Algiers
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Azerbaijan corresponds to",Kigali,Baku
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Bahamas corresponds to",Kigali,Nassau
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Bahrain corresponds to",Kigali,Manama
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Barbados corresponds to",Kigali,Bridgetown
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Bermuda corresponds to",Kigali,Hamilton
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Bolivia corresponds to",Kigali,Sucre
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Bulgaria corresponds to",Kigali,Sofia
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Burundi corresponds to",Kigali,Bujumbura
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Cameroon corresponds to",Kigali,Yaoundé
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Colombia corresponds to",Kigali,Bogotá
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Comoros corresponds to",Kigali,Moroni
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Croatia corresponds to",Kigali,Zagreb
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Dominica corresponds to",Kigali,Roseau
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Eritrea corresponds to",Kigali,Asmara
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Estonia corresponds to",Kigali,Tallinn
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Gambia corresponds to",Kigali,Banjul
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Gibraltar corresponds to",Kigali,Gibraltar
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Greece corresponds to",Kigali,Athens
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Honduras corresponds to",Kigali,Tegucigalpa
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Indonesia corresponds to",Kigali,Jakarta
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Iraq corresponds to",Kigali,Baghdad
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Jamaica corresponds to",Kigali,Kingston
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Kosovo corresponds to",Kigali,Pristina
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Lebanon corresponds to",Kigali,Beirut
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Lesotho corresponds to",Kigali,Maseru
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Liberia corresponds to",Kigali,Monrovia
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Liechtenstein corresponds to",Kigali,Vaduz
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Macedonia corresponds to",Kigali,Skopje
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Maldives corresponds to",Kigali,Malé
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Moldova corresponds to",Kigali,Chisinau
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Mongolia corresponds to",Kigali,Ulaanbaatar
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Nauru corresponds to",Kigali,Yaren
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Nepal corresponds to",Kigali,Kathmandu
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Netherlands corresponds to",Kigali,Amsterdam
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Nicaragua corresponds to",Kigali,Managua
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Nigeria corresponds to",Kigali,Abuja
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Paraguay corresponds to",Kigali,Asunción
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Philippines corresponds to",Kigali,Manila
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Scotland corresponds to",Kigali,Edinburgh
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Slovakia corresponds to",Kigali,Bratislava
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Slovenia corresponds to",Kigali,Ljubljana
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Somalia corresponds to",Kigali,Mogadishu
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Suriname corresponds to",Kigali,Paramaribo
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Tanzania corresponds to",Kigali,Dodoma
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Tonga corresponds to",Kigali,Nukuʻalofa
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Tunisia corresponds to",Kigali,Tunis
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Turkmenistan corresponds to",Kigali,Ashgabat
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Tuvalu corresponds to",Kigali,Funafuti
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Uganda corresponds to",Kigali,Kampala
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Uruguay corresponds to",Kigali,Montevideo
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Venezuela corresponds to",Kigali,Caracas
"If Somaliland corresponds to Hargeisa, then Rwanda corresponds to","If Somaliland corresponds to Hargeisa, then Zambia corresponds to",Kigali,Lusaka
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Bangladesh corresponds to",Sukhumi,Dhaka
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Bhutan corresponds to",Sukhumi,Thimphu
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Botswana corresponds to",Sukhumi,Gaborone
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Curaçao corresponds to",Sukhumi,Willemstad
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Kazakhstan corresponds to",Sukhumi,Astana
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Kiribati corresponds to",Sukhumi,Tarawa
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Lithuania corresponds to",Sukhumi,Vilnius
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Luxembourg corresponds to",Sukhumi,Luxembourg
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Madagascar corresponds to",Sukhumi,Antananarivo
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Mauritania corresponds to",Sukhumi,Nouakchott
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Montenegro corresponds to",Sukhumi,Podgorica
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Montserrat corresponds to",Sukhumi,Plymouth
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Mozambique corresponds to",Sukhumi,Maputo
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Namibia corresponds to",Sukhumi,Windhoek
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Seychelles corresponds to",Sukhumi,Victoria
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Somaliland corresponds to",Sukhumi,Hargeisa
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Tajikistan corresponds to",Sukhumi,Dushanbe
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Transnistria corresponds to",Sukhumi,Tiraspol
"If Spain corresponds to Madrid, then Abkhazia corresponds to","If Spain corresponds to Madrid, then Uzbekistan corresponds to",Sukhumi,Tashkent
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Angola corresponds to",Conakry,Luanda
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Armenia corresponds to",Conakry,Yerevan
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Aruba corresponds to",Conakry,Oranjestad
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Austria corresponds to",Conakry,Vienna
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Belarus corresponds to",Conakry,Minsk
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Belgium corresponds to",Conakry,Brussels
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Belize corresponds to",Conakry,Belmopan
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Chile corresponds to",Conakry,Santiago
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Cuba corresponds to",Conakry,Havana
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Denmark corresponds to",Conakry,Copenhagen
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Ecuador corresponds to",Conakry,Quito
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Egypt corresponds to",Conakry,Cairo
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Fiji corresponds to",Conakry,Suva
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Finland corresponds to",Conakry,Helsinki
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Gabon corresponds to",Conakry,Libreville
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Georgia corresponds to",Conakry,Tbilisi
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Ghana corresponds to",Conakry,Accra
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Greenland corresponds to",Conakry,Nuuk
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Guam corresponds to",Conakry,Hagåtña
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Guyana corresponds to",Conakry,Georgetown
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Hungary corresponds to",Conakry,Budapest
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Iceland corresponds to",Conakry,Reykjavík
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Ireland corresponds to",Conakry,Dublin
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Italy corresponds to",Conakry,Rome
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Kenya corresponds to",Conakry,Nairobi
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Laos corresponds to",Conakry,Vientiane
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Latvia corresponds to",Conakry,Riga
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Libya corresponds to",Conakry,Tripoli
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Malawi corresponds to",Conakry,Lilongwe
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Mali corresponds to",Conakry,Bamako
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Malta corresponds to",Conakry,Valletta
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Monaco corresponds to",Conakry,Monaco
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Morocco corresponds to",Conakry,Rabat
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Myanmar corresponds to",Conakry,Naypyidaw
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Niger corresponds to",Conakry,Niamey
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Niue corresponds to",Conakry,Alofi
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Norway corresponds to",Conakry,Oslo
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Oman corresponds to",Conakry,Muscat
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Pakistan corresponds to",Conakry,Islamabad
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Palau corresponds to",Conakry,Ngerulmud
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Palestine corresponds to",Conakry,Jerusalem
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Peru corresponds to",Conakry,Lima
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Poland corresponds to",Conakry,Warsaw
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Portugal corresponds to",Conakry,Lisbon
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Qatar corresponds to",Conakry,Doha
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Romania corresponds to",Conakry,Bucharest
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Samoa corresponds to",Conakry,Apia
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Senegal corresponds to",Conakry,Dakar
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Serbia corresponds to",Conakry,Belgrade
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Singapore corresponds to",Conakry,Singapore
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Sweden corresponds to",Conakry,Stockholm
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Switzerland corresponds to",Conakry,Bern
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Syria corresponds to",Conakry,Damascus
